caldt,spindx,sprtrn
1978-10-04,103.06,0.004483
1978-10-05,103.27,0.002038
1978-10-06,103.52,0.002421
1978-10-09,104.59,0.010336
1978-10-10,104.46,-0.001243
1978-10-11,105.39,0.008903
1978-10-12,104.88,-0.004839
1978-10-13,104.66,-0.002098
1978-10-16,102.61,-0.019587
1978-10-17,101.26,-0.013157
1978-10-18,100.49,-0.007604
1978-10-19,99.33,-0.011543
1978-10-20,97.95,-0.013893
1978-10-23,98.18,0.002348
1978-10-24,97.49,-0.007028
1978-10-25,97.31,-0.001846
1978-10-26,96.03,-0.013154
1978-10-27,94.59,-0.014995
1978-10-30,95.06,0.004969
1978-10-31,93.15,-0.020093
1978-11-01,96.85,0.039721
1978-11-02,95.61,-0.012803
1978-11-03,96.18,0.005962
1978-11-06,95.19,-0.010293
1978-11-07,93.85,-0.014077
1978-11-08,94.45,0.006393
1978-11-09,94.42,-0.000318
1978-11-10,94.77,0.003707
1978-11-13,93.13,-0.017305
1978-11-14,92.49,-0.006872
1978-11-15,92.71,0.002379
1978-11-16,93.71,0.010786
1978-11-17,94.42,0.007577
1978-11-20,95.25,0.008791
1978-11-21,95.01,-0.002520
1978-11-22,95.48,0.004947
1978-11-24,95.79,0.003247
1978-11-27,95.99,0.002088
1978-11-28,95.15,-0.008751
1978-11-29,93.75,-0.014714
1978-11-30,94.70,0.010133
1978-12-01,96.28,0.016684
1978-12-04,96.15,-0.001350
1978-12-05,97.44,0.013417
1978-12-06,97.49,0.000513
1978-12-07,97.08,-0.004206
1978-12-08,96.63,-0.004635
1978-12-11,97.11,0.004967
1978-12-12,96.59,-0.005355
1978-12-13,96.06,-0.005487
1978-12-14,96.04,-0.000208
1978-12-15,95.33,-0.007393
1978-12-18,93.44,-0.019826
1978-12-19,94.24,0.008562
1978-12-20,94.68,0.004669
1978-12-21,94.71,0.000317
1978-12-22,96.31,0.016894
1978-12-26,97.52,0.012564
1978-12-27,96.66,-0.008819
1978-12-28,96.28,-0.003931
1978-12-29,96.11,-0.001766
1979-01-02,96.73,0.006451
1979-01-03,97.80,0.011062
1979-01-04,98.58,0.007975
1979-01-05,99.13,0.005579
1979-01-08,98.80,-0.003329
1979-01-09,99.33,0.005364
1979-01-10,98.77,-0.005638
1979-01-11,99.10,0.003341
1979-01-12,99.93,0.008375
1979-01-15,100.69,0.007605
1979-01-16,99.46,-0.012216
1979-01-17,99.48,0.000201
1979-01-18,99.72,0.002413
1979-01-19,99.75,0.000301
1979-01-22,99.90,0.001504
1979-01-23,100.60,0.007007
1979-01-24,100.16,-0.004374
1979-01-25,101.19,0.010284
1979-01-26,101.86,0.006621
1979-01-29,101.55,-0.003043
1979-01-30,101.05,-0.004924
1979-01-31,99.93,-0.011084
1979-02-01,99.96,0.000300
1979-02-02,99.50,-0.004602
1979-02-05,98.09,-0.014171
1979-02-06,98.05,-0.000408
1979-02-07,97.16,-0.009077
1979-02-08,97.65,0.005043
1979-02-09,97.87,0.002253
1979-02-12,98.20,0.003372
1979-02-13,98.93,0.007434
1979-02-14,98.87,-0.000606
1979-02-15,98.73,-0.001416
1979-02-16,98.67,-0.000608
1979-02-20,99.42,0.007601
1979-02-21,99.07,-0.003520
1979-02-22,98.33,-0.007469
1979-02-23,97.78,-0.005593
1979-02-26,97.67,-0.001125
1979-02-27,96.13,-0.015767
1979-02-28,96.28,0.001560
1979-03-01,96.90,0.006440
1979-03-02,96.97,0.000722
1979-03-05,98.06,0.011241
1979-03-06,97.87,-0.001938
1979-03-07,98.44,0.005824
1979-03-08,99.58,0.011581
1979-03-09,99.54,-0.000402
1979-03-12,99.67,0.001306
1979-03-13,99.84,0.001706
1979-03-14,99.71,-0.001302
1979-03-15,99.86,0.001504
1979-03-16,100.69,0.008312
1979-03-19,101.06,0.003675
1979-03-20,100.50,-0.005541
1979-03-21,101.25,0.007463
1979-03-22,101.67,0.004148
1979-03-23,101.60,-0.000689
1979-03-26,101.04,-0.005512
1979-03-27,102.48,0.014252
1979-03-28,102.12,-0.003513
1979-03-29,102.03,-0.000881
1979-03-30,101.59,-0.004312
1979-04-02,100.90,-0.006792
1979-04-03,102.40,0.014866
1979-04-04,102.65,0.002441
1979-04-05,103.26,0.005943
1979-04-06,103.18,-0.000775
1979-04-09,102.87,-0.003004
1979-04-10,103.34,0.004569
1979-04-11,102.31,-0.009967
1979-04-12,102.00,-0.003030
1979-04-16,101.12,-0.008627
1979-04-17,101.24,0.001187
1979-04-18,101.70,0.004544
1979-04-19,101.28,-0.004130
1979-04-20,101.23,-0.000494
1979-04-23,101.57,0.003359
1979-04-24,102.20,0.006203
1979-04-25,102.50,0.002935
1979-04-26,102.01,-0.004780
1979-04-27,101.80,-0.002059
1979-04-30,101.76,-0.000393
1979-05-01,101.68,-0.000786
1979-05-02,101.72,0.000393
1979-05-03,101.81,0.000885
1979-05-04,100.69,-0.011001
1979-05-07,99.02,-0.016586
1979-05-08,99.17,0.001515
1979-05-09,99.46,0.002924
1979-05-10,98.52,-0.009451
1979-05-11,98.52,0.000000
1979-05-14,98.06,-0.004669
1979-05-15,98.14,0.000816
1979-05-16,98.42,0.002853
1979-05-17,99.94,0.015444
1979-05-18,99.93,-0.000100
1979-05-21,100.14,0.002101
1979-05-22,100.51,0.003695
1979-05-23,99.88,-0.006268
1979-05-24,99.93,0.000501
1979-05-25,100.22,0.002902
1979-05-29,100.05,-0.001696
1979-05-30,99.11,-0.009395
1979-05-31,99.08,-0.000303
1979-06-01,99.17,0.000908
1979-06-04,99.32,0.001513
1979-06-05,100.62,0.013089
1979-06-06,101.30,0.006758
1979-06-07,101.79,0.004837
1979-06-08,101.49,-0.002947
1979-06-11,101.91,0.004138
1979-06-12,102.85,0.009224
1979-06-13,102.31,-0.005250
1979-06-14,102.20,-0.001075
1979-06-15,102.09,-0.001076
1979-06-18,101.56,-0.005192
1979-06-19,101.58,0.000197
1979-06-20,101.63,0.000492
1979-06-21,102.09,0.004526
1979-06-22,102.64,0.005387
1979-06-25,102.09,-0.005359
1979-06-26,101.66,-0.004212
1979-06-27,102.27,0.006000
1979-06-28,102.80,0.005182
1979-06-29,102.91,0.001070
1979-07-02,101.99,-0.008940
1979-07-03,102.09,0.000980
1979-07-05,102.43,0.003330
1979-07-06,103.62,0.011618
1979-07-09,104.47,0.008203
1979-07-10,104.20,-0.002584
1979-07-11,103.64,-0.005374
1979-07-12,102.69,-0.009166
1979-07-13,102.32,-0.003603
1979-07-16,102.74,0.004105
1979-07-17,101.83,-0.008857
1979-07-18,101.69,-0.001375
1979-07-19,101.61,-0.000787
1979-07-20,101.82,0.002067
1979-07-23,101.59,-0.002259
1979-07-24,101.97,0.003741
1979-07-25,103.08,0.010886
1979-07-26,103.10,0.000194
1979-07-27,103.10,0.000000
1979-07-30,103.15,0.000485
1979-07-31,103.81,0.006398
1979-08-01,104.17,0.003468
1979-08-02,104.10,-0.000672
1979-08-03,104.04,-0.000576
1979-08-06,104.30,0.002499
1979-08-07,105.65,0.012943
1979-08-08,105.98,0.003124
1979-08-09,105.49,-0.004624
1979-08-10,106.40,0.008626
1979-08-13,107.42,0.009586
1979-08-14,107.52,0.000931
1979-08-15,108.25,0.006789
1979-08-16,108.09,-0.001478
1979-08-17,108.30,0.001943
1979-08-20,108.83,0.004894
1979-08-21,108.91,0.000735
1979-08-22,108.99,0.000735
1979-08-23,108.63,-0.003303
1979-08-24,108.60,-0.000276
1979-08-27,109.14,0.004972
1979-08-28,109.02,-0.001100
1979-08-29,109.02,0.000000
1979-08-30,109.02,0.000000
1979-08-31,109.32,0.002752
1979-09-04,107.44,-0.017197
1979-09-05,106.40,-0.009680
1979-09-06,106.85,0.004229
1979-09-07,107.66,0.007581
1979-09-10,108.17,0.004737
1979-09-11,107.51,-0.006102
1979-09-12,107.82,0.002883
1979-09-13,107.85,0.000278
1979-09-14,108.76,0.008438
1979-09-17,108.84,0.000736
1979-09-18,108.00,-0.007718
1979-09-19,108.28,0.002593
1979-09-20,110.51,0.020595
1979-09-21,110.47,-0.000362
1979-09-24,109.61,-0.007785
1979-09-25,109.68,0.000639
1979-09-26,109.96,0.002553
1979-09-27,110.21,0.002274
1979-09-28,109.32,-0.008075
1979-10-01,108.56,-0.006952
1979-10-02,109.59,0.009488
1979-10-03,109.59,0.000000
1979-10-04,110.17,0.005292
1979-10-05,111.27,0.009985
1979-10-08,109.88,-0.012492
1979-10-09,106.63,-0.029578
1979-10-10,105.30,-0.012473
1979-10-11,105.05,-0.002374
1979-10-12,104.49,-0.005331
1979-10-15,103.36,-0.010814
1979-10-16,103.19,-0.001645
1979-10-17,103.39,0.001938
1979-10-18,103.61,0.002128
1979-10-19,101.60,-0.019400
1979-10-22,100.71,-0.008760
1979-10-23,100.28,-0.004270
1979-10-24,100.44,0.001596
1979-10-25,100.00,-0.004381
1979-10-26,100.57,0.005700
1979-10-29,100.71,0.001392
1979-10-30,102.67,0.019462
1979-10-31,101.82,-0.008279
1979-11-01,102.57,0.007366
1979-11-02,102.51,-0.000585
1979-11-05,101.82,-0.006731
1979-11-06,101.20,-0.006089
1979-11-07,99.87,-0.013142
1979-11-08,100.30,0.004306
1979-11-09,101.51,0.012064
1979-11-12,103.51,0.019703
1979-11-13,102.94,-0.005507
1979-11-14,103.39,0.004371
1979-11-15,104.13,0.007157
1979-11-16,103.79,-0.003265
1979-11-19,104.23,0.004239
1979-11-20,103.69,-0.005181
1979-11-21,103.89,0.001929
1979-11-23,104.67,0.007508
1979-11-26,106.80,0.020350
1979-11-27,106.38,-0.003933
1979-11-28,106.77,0.003666
1979-11-29,106.81,0.000375
1979-11-30,106.16,-0.006086
1979-12-03,105.83,-0.003109
1979-12-04,106.79,0.009071
1979-12-05,107.25,0.004308
1979-12-06,108.00,0.006993
1979-12-07,107.52,-0.004444
1979-12-10,107.67,0.001395
1979-12-11,107.49,-0.001672
1979-12-12,107.52,0.000279
1979-12-13,107.67,0.001395
1979-12-14,108.92,0.011610
1979-12-17,109.33,0.003764
1979-12-18,108.30,-0.009421
1979-12-19,108.20,-0.000923
1979-12-20,108.26,0.000555
1979-12-21,107.59,-0.006189
1979-12-24,107.66,0.000651
1979-12-26,107.78,0.001115
1979-12-27,107.96,0.001670
1979-12-28,107.84,-0.001112
1979-12-31,107.94,0.000927
1980-01-02,105.76,-0.020196
1980-01-03,105.22,-0.005106
1980-01-04,106.52,0.012355
1980-01-07,106.81,0.002722
1980-01-08,108.95,0.020036
1980-01-09,109.05,0.000918
1980-01-10,109.89,0.007703
1980-01-11,109.92,0.000273
1980-01-14,110.38,0.004185
1980-01-15,111.14,0.006885
1980-01-16,111.05,-0.000810
1980-01-17,110.70,-0.003152
1980-01-18,111.07,0.003342
1980-01-21,112.10,0.009273
1980-01-22,111.51,-0.005263
1980-01-23,113.44,0.017308
1980-01-24,113.70,0.002292
1980-01-25,113.61,-0.000792
1980-01-28,114.85,0.010915
1980-01-29,114.07,-0.006791
1980-01-30,115.20,0.009906
1980-01-31,114.16,-0.009028
1980-02-01,115.12,0.008409
1980-02-04,114.37,-0.006515
1980-02-05,114.66,0.002536
1980-02-06,115.72,0.009245
1980-02-07,116.28,0.004839
1980-02-08,117.95,0.014362
1980-02-11,117.12,-0.007037
1980-02-12,117.90,0.006660
1980-02-13,118.44,0.004580
1980-02-14,116.72,-0.014522
1980-02-15,115.41,-0.011223
1980-02-19,114.60,-0.007018
1980-02-20,116.47,0.016318
1980-02-21,115.28,-0.010217
1980-02-22,115.04,-0.002082
1980-02-25,113.33,-0.014864
1980-02-26,113.98,0.005735
1980-02-27,112.38,-0.014038
1980-02-28,112.35,-0.000267
1980-02-29,113.66,0.011660
1980-03-03,112.50,-0.010206
1980-03-04,112.78,0.002489
1980-03-05,111.13,-0.014630
1980-03-06,108.65,-0.022316
1980-03-07,106.90,-0.016107
1980-03-10,106.51,-0.003648
1980-03-11,107.78,0.011924
1980-03-12,106.87,-0.008443
1980-03-13,105.62,-0.011697
1980-03-14,105.43,-0.001799
1980-03-17,102.26,-0.030067
1980-03-18,104.10,0.017993
1980-03-19,104.31,0.002017
1980-03-20,103.12,-0.011408
1980-03-21,102.31,-0.007855
1980-03-24,99.28,-0.029616
1980-03-25,99.19,-0.000907
1980-03-26,98.68,-0.005142
1980-03-27,98.22,-0.004662
1980-03-28,100.68,0.025046
1980-03-31,102.09,0.014005
1980-04-01,102.18,0.000882
1980-04-02,102.68,0.004893
1980-04-03,102.15,-0.005162
1980-04-07,100.19,-0.019188
1980-04-08,101.20,0.010081
1980-04-09,103.11,0.018874
1980-04-10,104.08,0.009407
1980-04-11,103.79,-0.002786
1980-04-14,102.84,-0.009153
1980-04-15,102.63,-0.002042
1980-04-16,101.54,-0.010621
1980-04-17,101.05,-0.004826
1980-04-18,100.55,-0.004948
1980-04-21,99.80,-0.007459
1980-04-22,103.43,0.036373
1980-04-23,103.73,0.002901
1980-04-24,104.40,0.006459
1980-04-25,105.16,0.007280
1980-04-28,105.64,0.004564
1980-04-29,105.86,0.002083
1980-04-30,106.29,0.004062
1980-05-01,105.46,-0.007809
1980-05-02,105.58,0.001138
1980-05-05,106.38,0.007577
1980-05-06,106.25,-0.001222
1980-05-07,107.18,0.008753
1980-05-08,106.13,-0.009797
1980-05-09,104.72,-0.013286
1980-05-12,104.78,0.000573
1980-05-13,106.30,0.014507
1980-05-14,106.85,0.005174
1980-05-15,106.99,0.001310
1980-05-16,107.35,0.003365
1980-05-19,107.67,0.002981
1980-05-20,107.62,-0.000464
1980-05-21,107.72,0.000929
1980-05-22,109.01,0.011976
1980-05-23,110.62,0.014769
1980-05-27,111.40,0.007051
1980-05-28,112.06,0.005925
1980-05-29,110.27,-0.015974
1980-05-30,111.24,0.008797
1980-06-02,110.76,-0.004315
1980-06-03,110.51,-0.002257
1980-06-04,112.61,0.019003
1980-06-05,112.78,0.001510
1980-06-06,113.20,0.003724
1980-06-09,113.71,0.004505
1980-06-10,114.66,0.008355
1980-06-11,116.02,0.011861
1980-06-12,115.52,-0.004310
1980-06-13,115.81,0.002510
1980-06-16,116.09,0.002418
1980-06-17,116.03,-0.000517
1980-06-18,116.26,0.001982
1980-06-19,114.66,-0.013762
1980-06-20,114.06,-0.005233
1980-06-23,114.51,0.003945
1980-06-24,115.14,0.005502
1980-06-25,116.72,0.013722
1980-06-26,116.19,-0.004541
1980-06-27,116.00,-0.001635
1980-06-30,114.24,-0.015172
1980-07-01,114.93,0.006040
1980-07-02,115.68,0.006526
1980-07-03,117.46,0.015387
1980-07-07,118.29,0.007066
1980-07-08,117.84,-0.003804
1980-07-09,117.98,0.001188
1980-07-10,116.95,-0.008730
1980-07-11,117.84,0.007610
1980-07-14,120.01,0.018415
1980-07-15,119.30,-0.005916
1980-07-16,119.63,0.002766
1980-07-17,121.44,0.015130
1980-07-18,122.04,0.004941
1980-07-21,122.51,0.003851
1980-07-22,122.19,-0.002612
1980-07-23,121.93,-0.002128
1980-07-24,121.79,-0.001148
1980-07-25,120.78,-0.008293
1980-07-28,121.43,0.005382
1980-07-29,122.40,0.007988
1980-07-30,122.23,-0.001389
1980-07-31,121.67,-0.004582
1980-08-01,121.21,-0.003781
1980-08-04,120.98,-0.001898
1980-08-05,120.74,-0.001984
1980-08-06,121.55,0.006709
1980-08-07,123.30,0.014397
1980-08-08,123.61,0.002514
1980-08-11,124.78,0.009465
1980-08-12,123.79,-0.007934
1980-08-13,123.28,-0.004120
1980-08-14,125.25,0.015980
1980-08-15,125.72,0.003753
1980-08-18,123.39,-0.018533
1980-08-19,122.60,-0.006402
1980-08-20,123.77,0.009543
1980-08-21,125.46,0.013654
1980-08-22,126.02,0.004464
1980-08-25,125.16,-0.006824
1980-08-26,124.84,-0.002557
1980-08-27,123.52,-0.010574
1980-08-28,122.08,-0.011658
1980-08-29,122.38,0.002457
1980-09-02,123.74,0.011113
1980-09-03,126.12,0.019234
1980-09-04,125.42,-0.005550
1980-09-05,124.88,-0.004306
1980-09-08,123.31,-0.012572
1980-09-09,124.07,0.006163
1980-09-10,124.81,0.005964
1980-09-11,125.66,0.006810
1980-09-12,125.54,-0.000955
1980-09-15,125.67,0.001036
1980-09-16,126.74,0.008514
1980-09-17,128.87,0.016806
1980-09-18,128.40,-0.003647
1980-09-19,129.25,0.006620
1980-09-22,130.40,0.008897
1980-09-23,129.43,-0.007439
1980-09-24,130.37,0.007263
1980-09-25,128.72,-0.012656
1980-09-26,126.35,-0.018412
1980-09-29,123.54,-0.022240
1980-09-30,125.46,0.015542
1980-10-01,127.13,0.013311
1980-10-02,128.09,0.007551
1980-10-03,129.33,0.009681
1980-10-06,131.73,0.018557
1980-10-07,131.00,-0.005542
1980-10-08,131.65,0.004962
1980-10-09,131.04,-0.004634
1980-10-10,130.29,-0.005723
1980-10-13,132.03,0.013355
1980-10-14,132.02,-0.000076
1980-10-15,133.70,0.012725
1980-10-16,132.22,-0.011070
1980-10-17,131.52,-0.005294
1980-10-20,132.61,0.008288
1980-10-21,131.84,-0.005807
1980-10-22,131.92,0.000607
1980-10-23,129.53,-0.018117
1980-10-24,129.85,0.002470
1980-10-27,127.88,-0.015171
1980-10-28,128.05,0.001329
1980-10-29,127.91,-0.001093
1980-10-30,126.29,-0.012665
1980-10-31,127.47,0.009344
1980-11-03,129.04,0.012317
1980-11-05,131.33,0.017746
1980-11-06,128.91,-0.018427
1980-11-07,129.18,0.002094
1980-11-10,129.48,0.002322
1980-11-11,131.26,0.013747
1980-11-12,134.59,0.025370
1980-11-13,136.49,0.014117
1980-11-14,137.15,0.004836
1980-11-17,137.75,0.004375
1980-11-18,139.70,0.014156
1980-11-19,139.06,-0.004581
1980-11-20,140.40,0.009636
1980-11-21,139.11,-0.009188
1980-11-24,138.31,-0.005751
1980-11-25,139.33,0.007375
1980-11-26,140.17,0.006029
1980-11-28,140.52,0.002497
1980-12-01,137.21,-0.023555
1980-12-02,136.97,-0.001749
1980-12-03,136.71,-0.001898
1980-12-04,136.48,-0.001682
1980-12-05,134.03,-0.017951
1980-12-08,130.61,-0.025517
1980-12-09,130.48,-0.000995
1980-12-10,128.26,-0.017014
1980-12-11,127.36,-0.007017
1980-12-12,129.23,0.014683
1980-12-15,129.45,0.001702
1980-12-16,130.60,0.008884
1980-12-17,132.89,0.017535
1980-12-18,133.00,0.000828
1980-12-19,133.70,0.005263
1980-12-22,135.78,0.015557
1980-12-23,135.30,-0.003535
1980-12-24,135.88,0.004287
1980-12-26,136.57,0.005078
1980-12-29,135.03,-0.011276
1980-12-30,135.33,0.002222
1980-12-31,135.76,0.003177
1981-01-02,136.34,0.004272
1981-01-05,137.97,0.011955
1981-01-06,138.12,0.001087
1981-01-07,135.08,-0.022010
1981-01-08,133.06,-0.014954
1981-01-09,133.48,0.003156
1981-01-12,133.52,0.000300
1981-01-13,133.29,-0.001723
1981-01-14,133.47,0.001350
1981-01-15,134.22,0.005619
1981-01-16,134.77,0.004098
1981-01-19,134.37,-0.002968
1981-01-20,131.65,-0.020243
1981-01-21,131.36,-0.002203
1981-01-22,130.26,-0.008374
1981-01-23,130.23,-0.000230
1981-01-26,129.84,-0.002995
1981-01-27,131.12,0.009858
1981-01-28,130.34,-0.005949
1981-01-29,130.24,-0.000767
1981-01-30,129.55,-0.005298
1981-02-02,126.91,-0.020378
1981-02-03,128.46,0.012213
1981-02-04,128.59,0.001012
1981-02-05,129.63,0.008088
1981-02-06,130.60,0.007483
1981-02-09,129.27,-0.010184
1981-02-10,129.24,-0.000232
1981-02-11,128.24,-0.007738
1981-02-12,127.48,-0.005926
1981-02-13,126.98,-0.003922
1981-02-17,127.81,0.006536
1981-02-18,128.48,0.005242
1981-02-19,126.61,-0.014555
1981-02-20,126.58,-0.000237
1981-02-23,127.35,0.006083
1981-02-24,127.39,0.000314
1981-02-25,128.52,0.008870
1981-02-26,130.10,0.012294
1981-02-27,131.27,0.008993
1981-03-02,132.01,0.005637
1981-03-03,130.56,-0.010984
1981-03-04,130.86,0.002298
1981-03-05,129.93,-0.007107
1981-03-06,129.85,-0.000616
1981-03-09,131.12,0.009781
1981-03-10,130.46,-0.005034
1981-03-11,129.95,-0.003909
1981-03-12,133.19,0.024933
1981-03-13,133.11,-0.000601
1981-03-16,134.68,0.011795
1981-03-17,133.92,-0.005643
1981-03-18,134.22,0.002240
1981-03-19,133.46,-0.005662
1981-03-20,134.08,0.004646
1981-03-23,135.69,0.012008
1981-03-24,134.67,-0.007517
1981-03-25,137.11,0.018118
1981-03-26,136.27,-0.006126
1981-03-27,134.65,-0.011888
1981-03-30,134.28,-0.002748
1981-03-31,136.00,0.012809
1981-04-01,136.57,0.004191
1981-04-02,136.32,-0.001831
1981-04-03,135.49,-0.006089
1981-04-06,133.93,-0.011514
1981-04-07,133.91,-0.000149
1981-04-08,134.31,0.002987
1981-04-09,134.67,0.002680
1981-04-10,134.51,-0.001188
1981-04-13,133.15,-0.010111
1981-04-14,132.68,-0.003530
1981-04-15,134.17,0.011230
1981-04-16,134.70,0.003950
1981-04-20,135.45,0.005568
1981-04-21,134.23,-0.009007
1981-04-22,134.14,-0.000670
1981-04-23,133.94,-0.001491
1981-04-24,135.14,0.008959
1981-04-27,135.48,0.002516
1981-04-28,134.33,-0.008488
1981-04-29,133.05,-0.009529
1981-04-30,132.81,-0.001804
1981-05-01,132.72,-0.000678
1981-05-04,130.67,-0.015446
1981-05-05,130.32,-0.002679
1981-05-06,130.78,0.003530
1981-05-07,131.67,0.006805
1981-05-08,131.66,-0.000076
1981-05-11,129.71,-0.014811
1981-05-12,130.72,0.007787
1981-05-13,130.55,-0.001300
1981-05-14,131.28,0.005592
1981-05-15,132.17,0.006779
1981-05-18,132.54,0.002799
1981-05-19,132.09,-0.003395
1981-05-20,132.00,-0.000681
1981-05-21,131.75,-0.001894
1981-05-22,131.33,-0.003188
1981-05-26,132.77,0.010965
1981-05-27,133.77,0.007532
1981-05-28,133.45,-0.002392
1981-05-29,132.59,-0.006444
1981-06-01,132.41,-0.001358
1981-06-02,130.62,-0.013519
1981-06-03,130.71,0.000689
1981-06-04,130.96,0.001913
1981-06-05,132.22,0.009621
1981-06-08,132.24,0.000151
1981-06-09,131.97,-0.002042
1981-06-10,132.32,0.002652
1981-06-11,133.75,0.010807
1981-06-12,133.49,-0.001944
1981-06-15,133.61,0.000899
1981-06-16,132.15,-0.010927
1981-06-17,133.32,0.008854
1981-06-18,131.64,-0.012601
1981-06-19,132.27,0.004786
1981-06-22,131.95,-0.002419
1981-06-23,133.35,0.010610
1981-06-24,132.66,-0.005174
1981-06-25,132.81,0.001131
1981-06-26,132.56,-0.001882
1981-06-29,131.89,-0.005054
1981-06-30,131.21,-0.005156
1981-07-01,129.77,-0.010975
1981-07-02,128.64,-0.008708
1981-07-06,127.37,-0.009873
1981-07-07,128.24,0.006830
1981-07-08,128.32,0.000624
1981-07-09,129.30,0.007637
1981-07-10,129.37,0.000541
1981-07-13,129.64,0.002087
1981-07-14,129.65,0.000077
1981-07-15,130.25,0.004628
1981-07-16,130.34,0.000691
1981-07-17,130.76,0.003222
1981-07-20,128.72,-0.015601
1981-07-21,128.34,-0.002952
1981-07-22,127.13,-0.009428
1981-07-23,127.40,0.002124
1981-07-24,128.46,0.008320
1981-07-27,129.90,0.011210
1981-07-28,129.14,-0.005851
1981-07-29,129.16,0.000155
1981-07-30,130.01,0.006581
1981-07-31,130.92,0.006999
1981-08-03,130.48,-0.003361
1981-08-04,131.18,0.005365
1981-08-05,132.67,0.011358
1981-08-06,132.64,-0.000226
1981-08-07,131.75,-0.006710
1981-08-10,132.54,0.005996
1981-08-11,133.85,0.009884
1981-08-12,133.40,-0.003362
1981-08-13,133.51,0.000825
1981-08-14,132.49,-0.007640
1981-08-17,131.22,-0.009586
1981-08-18,130.11,-0.008459
1981-08-19,130.49,0.002921
1981-08-20,130.69,0.001533
1981-08-21,129.23,-0.011172
1981-08-24,125.50,-0.028863
1981-08-25,125.13,-0.002948
1981-08-26,124.96,-0.001359
1981-08-27,123.51,-0.011604
1981-08-28,124.08,0.004615
1981-08-31,122.79,-0.010397
1981-09-01,123.02,0.001873
1981-09-02,123.49,0.003821
1981-09-03,121.24,-0.018220
1981-09-04,120.07,-0.009650
1981-09-08,117.98,-0.017407
1981-09-09,118.40,0.003560
1981-09-10,120.14,0.014696
1981-09-11,121.61,0.012236
1981-09-14,120.66,-0.007812
1981-09-15,119.77,-0.007376
1981-09-16,118.87,-0.007514
1981-09-17,117.15,-0.014470
1981-09-18,116.26,-0.007597
1981-09-21,117.24,0.008429
1981-09-22,116.68,-0.004777
1981-09-23,115.65,-0.008828
1981-09-24,115.01,-0.005534
1981-09-25,112.77,-0.019477
1981-09-28,115.53,0.024475
1981-09-29,115.94,0.003549
1981-09-30,116.18,0.002070
1981-10-01,117.08,0.007747
1981-10-02,119.36,0.019474
1981-10-05,119.51,0.001257
1981-10-06,119.39,-0.001004
1981-10-07,121.31,0.016082
1981-10-08,122.31,0.008243
1981-10-09,121.45,-0.007031
1981-10-12,121.21,-0.001976
1981-10-13,120.78,-0.003548
1981-10-14,118.80,-0.016393
1981-10-15,119.71,0.007660
1981-10-16,119.19,-0.004344
1981-10-19,118.98,-0.001762
1981-10-20,120.28,0.010926
1981-10-21,120.10,-0.001497
1981-10-22,119.64,-0.003830
1981-10-23,118.60,-0.008693
1981-10-26,118.16,-0.003710
1981-10-27,119.29,0.009563
1981-10-28,119.45,0.001341
1981-10-29,119.06,-0.003265
1981-10-30,121.89,0.023770
1981-11-02,124.20,0.018952
1981-11-03,124.80,0.004831
1981-11-04,124.74,-0.000481
1981-11-05,123.54,-0.009620
1981-11-06,122.67,-0.007042
1981-11-09,123.29,0.005054
1981-11-10,122.70,-0.004785
1981-11-11,122.92,0.001793
1981-11-12,123.19,0.002197
1981-11-13,121.67,-0.012339
1981-11-16,120.24,-0.011753
1981-11-17,121.15,0.007568
1981-11-18,120.26,-0.007346
1981-11-19,120.71,0.003742
1981-11-20,121.71,0.008284
1981-11-23,121.60,-0.000904
1981-11-24,123.51,0.015707
1981-11-25,124.05,0.004372
1981-11-27,125.09,0.008384
1981-11-30,126.35,0.010073
1981-12-01,126.10,-0.001979
1981-12-02,124.69,-0.011182
1981-12-03,125.12,0.003449
1981-12-04,126.26,0.009111
1981-12-07,125.19,-0.008475
1981-12-08,124.82,-0.002956
1981-12-09,125.48,0.005288
1981-12-10,125.71,0.001833
1981-12-11,124.93,-0.006205
1981-12-14,122.78,-0.017210
1981-12-15,122.99,0.001710
1981-12-16,122.42,-0.004635
1981-12-17,123.12,0.005718
1981-12-18,124.00,0.007148
1981-12-21,123.34,-0.005323
